10	-0.127299533299601	-0.253909775817255	-0.718189253308050	-0.117782594064963	0.0132370643825990	-0.347856847325320	0.0140201345431879	-0.451834629373528	0.0174252669771261
11	-0.362936698472661	0.397498238748505	0.0740770055437166	-0.307081783068106	0.0157989542955139	0.320383597892975	0.0110884583023819	0.0544355270872893	0.0123220780302070
14	-0.0348500942194503	-0.0766275959871132	0.476317878649594	-0.0158188237213690	0.0141658803096567	-0.124079874541549	0.0146915106075177	0.200750095562324	0.0119254704582400
15	-0.593097982533299	-0.112280096879117	0.518933699954855	-0.857712293561760	0.0214425680872763	-0.353007785441929	0.0137266001674359	0.314208731124385	0.00848702154639646
18	0.294428794055462	-0.432426526224371	0.0720104510495890	0.115902464053225	0.0120919786201201	-0.580530977446864	0.0159259817256793	0.0299404505313526	0.0124455872664059
20	-0.693873200473275	-0.0438065974958088	0.551164578500280	-0.815720972704593	0.0187123037724332	-0.114002000342998	0.0132240946307433	0.262532714018415	0.00943018716919736
22	-0.325384719232036	0.343523285170540	0.0176586372792251	-0.359585517291147	0.0142448484578331	1.22068879770112	0.00511724173443568	0.0112523267109771	0.0117221691717049
23	-0.0821853212939674	-0.242708478880658	0.00669111936614486	-0.0585924756952455	0.0132472502659860	-0.319873310142988	0.0144669049352253	0.00207060489253277	0.0125796036514605
24	-0.454848463663803	-0.100179107777339	-0.126180947809203	-0.190304308522511	0.0129218501781603	-0.0688178713338323	0.0117468728740761	-0.0454354866844203	0.0118625970221853
26	0.599823201039744	0.603464352884907	0.317174877122260	1.13086927932031	-0.00118558359572168	0.935823730882556	0.00384924974821421	0.205961107819755	0.00619426837562037
27	-0.149386329609611	0.497493916871977	0.0987671007695402	-0.0466562330661264	0.0146953173850235	0.266150949217214	0.0128651144509631	0.0384958270333174	0.0137429194209655
28	0.143554939023576	0.610436811222671	-0.156898132585008	0.259505026888022	0.00706095004936503	2.89996665319686	-0.00497793467565974	-0.128505196586536	0.0109862504444530
33	0.419093454438659	0.277801956397077	0.295536238353505	0.310223319906356	0.00968765557076890	0.104230280432131	0.0124796533824874	0.287084865638541	0.00994439711489996
39	0.576020309349005	0.115983931674560	0.358569385904051	1.29246856012702	-0.00805341464682247	0.531446079888598	0.00761793340261815	0.313930640448439	0.00802196741122100
41	-0.205538431715986	-0.293048199513258	0.125009109745529	-0.109309447407964	0.0129701407052175	-0.246517704423733	0.0131992799814628	0.0366954488281549	0.0116097574307101
59	0.979372255066538	0.929067705344936	-0.523740069446702	1.69293297716417	-0.00131223961695893	4.64873768907762	-0.0111219021752795	-4.26701528460071	0.0553753559327304
74	0.826626021754830	0.362615505758440	-0.737843960055710	0.376258655053644	0.0107939102843178	0.667763172725009	0.0108619128191850	-0.199773925663378	0.0172814557291034
88	-0.333040939933419	-0.557582497611528	0.605259129200241	-0.323647671542039	0.0162229140441189	-0.485761729167961	0.0151825655329254	0.0621386804601755	0.0116696048503583
99	0.503819413047883	-0.446902113897249	-0.596369440920151	0.415342244512339	0.00925087981995491	-0.290290402523583	0.0152369082238191	-0.304218539338581	0.0160809440608162
109	0.672186748275778	0.413194804048509	-0.193329135088588	1.09418022313319	0.00834565379383837	0.976802448064878	0.0109626764280964	-0.300215701278517	0.0191478688921247
110	-0.458099570764417	0.211699185448504	0.733603898468401	-0.273098754384783	0.0160403339149822	0.401297008280378	0.0110155594598081	0.0757960324152717	0.0126631328567332
111	-0.160556655062258	0.258863576621868	0.456278112313740	-0.0435771172069612	0.00782614258869161	0.307671587684870	0.00586921326802392	0.244657152355723	0.00433172942110202
112	-0.339531031974466	-0.693995313857819	0.836736358935642	-0.343183653895577	0.0148015532722226	-1.35410015102221	0.0187922698529783	0.397068521408766	0.00535551471691002
117	0.513335978959323	0.220489323360410	0.00799279979353635	0.528544412474393	0.00973923246212909	0.0466303917444974	0.0144378067677982	0.00649578488601813	0.0146495455385427
135	0.270814722482058	0.520125901947865	0.422300681825324	0.312918428960182	0.00902584040808801	1.49878629917701	0.00376961590842093	0.159883684225580	0.0105558223697127
136	-0.936836752547856	-0.927633416455981	-0.0869192581786659	-0.677740816882115	0.0138148275120862	-2.70358820664963	0.0243756207582147	-0.152169763914395	0.0104885784791276
139	-0.373556980909206	0.152282622534741	0.752513612872709	-0.328882226319595	0.0167217017406377	0.288529771201761	0.0115742737154611	0.228060334168250	0.00988699722432220
[]	0.191168716143435	0.135860100226814	0.0560789593694180	0.173885419425452	0.0106040909526604	0.293928440904897	0.0105612373979821	0.0422981395409345	0.0117284315543627
